Tweet_id,Tweet_text,user_id,user_name,user_followers,retweeter_id,retweeter_name,retweeter_followers,retweeter_level,follower_of_ID
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,709723050233561088,KS_HagdanOfc,287,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3382195694,gozon_elah18,132,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3318197478,almis_letecia,48,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3611710640,teenaflbato,109,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,280762729,greentea_frap,136,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,4815566147,Rpab1011,16,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3622047974,GironJovy,312,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3558080593,tin60881,268,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,732456364895653890,Alvin64868800,65,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,744040047469535232,botinnereyes,10,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,702478240015757313,resilynescol,18,0
